dataset,id,question,question_type,difficulty,gold_answer,relevant_chunk_ids,generated_answer,retrieved_chunk_ids,mode,intent,num_sources,latency_ms,self_eval_pass,self_eval_relevance,self_eval_faithfulness,self_eval_completeness,self_eval_reason,ref_match,ref_match_reason,hit@3,precision@3,recall@3,mrr@3,ndcg@3,hit@5,precision@5,recall@5,mrr@5,ndcg@5,hit@7,precision@7,recall@7,mrr@7,ndcg@7
kehoach_rag_dataset,kehoach_list_all_chunks_simple_021,Sinh viên tra cứu Chương trình đào tạo (CTĐT) của mình để đăng ký đúng mã học phần theo hướng dẫn ra sao?,simple,easy,Bước 1: Vào cổng thông tin đào tạo https://ctt.hust.edu.vn; Bước 2: Đăng nhập → Chương trình đào tạo sinh viên; Bước 3: Xem kỳ chuẩn mở của học phần theo CTĐT để đăng ký đúng mã.,01767ec8-1d15-45bf-b0fe-1a493a77a92d,"Tôi không tìm thấy thông tin hướng dẫn chi tiết về quy trình hoặc các bước cụ thể để sinh viên tra cứu chương trình đào tạo nhằm đăng ký đúng mã học phần trong các tài liệu hiện có.

Các tài liệu cung cấp hiện tại chỉ bao gồm thông tin về mục tiêu, chuẩn đầu ra và cấu trúc tín chỉ của một số ngành (Hóa học - CH2, Cơ khí hàng không - TE-EP, Hệ thống điện và năng lượng tái tạo - EE-E18), không chứa hướng dẫn thao tác đăng ký học phần.","f7464bc2-d8e3-4394-9ea5-caa236c450fa,8bb7a80f-9624-4112-a2f2-be81ebca1db8,03fcc47c-49dd-4eb4-b05a-f62898a5986d,94cb3b90-7b66-42e0-8330-6f7b531e7e54,7996ce7e-276d-47a6-862b-0c2331119a6d,10733c54-298f-4ea9-8ead-a60c4f1ed978,b6d5308d-325b-4c9a-afc6-dcb2dd684dff",rag_v2,rag,7,22779.57,True,good,grounded,complete,"Ngữ cảnh cung cấp chỉ chứa thông tin về mục tiêu, chuẩn đầu ra và danh mục học phần của một số ngành cụ thể, hoàn toàn không có hướng dẫn về quy trình tra cứu để đăng ký học phần. Trợ lý đã trả lời chính xác là không tìm thấy thông tin này trong ngữ cảnh.",incorrect,"The generated answer fails to provide the requested instructions and instead claims the information is unavailable, whereas the reference answer provides a clear, actionable procedure.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kehoach_rag_dataset,kehoach_list_all_chunks_simple_025,Học phí kỳ 2 năm 2025-2026 đợt 1 chưa tính đối với sinh viên nào?,simple,easy,"Chưa tính đối với sinh viên đang bị cảnh báo mức 3 lần thứ hai liên tiếp tính đến kỳ 20251, sinh viên bị quá thời gian học tập cho phép và học phần ĐATN.",7e1d6d82-d580-415f-bde3-7c5af8f5c3db,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"33c2924f-186a-44a1-a0d8-b06183684405,1e98536a-5af1-465b-8866-9e2d753583df,92d8e047-8bb5-4660-93e7-681e3804d5ee,29530dc8-dee7-451e-8dfe-534f795d8ed8,43dc8f77-a8cb-4250-9ff4-57163f5c21de,fb559e62-7fd5-415c-860a-ca19d9c5a5fd,f06c64c2-b3e0-4c36-8baf-48cf4195d572",rag_v2,rag,7,22526.99,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về quy định chuẩn tiếng Anh và trình độ đầu vào, không có thông tin về học phí hay kế hoạch thu học phí.",incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides specific criteria for students excluded from the tuition calculation.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kehoach_rag_dataset,kehoach_list_all_chunks_simple_028,"Sinh viên có sai sót về thông tin họ tên, ngày sinh trên văn bằng tốt nghiệp liên hệ ai để sửa?",simple,easy,"Liên hệ chuyên viên Lê Minh Thuyết, email: thuyet.leminh@hust.edu.vn",2cd329b9-a791-4429-8290-3865105bb0c7,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"4017170b-cb68-4dd8-a42b-247851257060,ad7f1ea8-9539-4fa0-9078-a35eaf02a8e0,6170fd57-4216-4a19-bf77-be988bc00729,bb5a354d-3cad-486e-847d-b9226fbaee15,eee78ef4-cea1-4f67-995c-0587881215bd,99613efb-4623-4afe-ac23-3949f590f792,2217addc-8ac2-4864-8732-7fb15b2c763d",rag_v2,rag,7,14042.81,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa danh mục học phần ngoại ngữ, không có thông tin về quy trình xử lý sai sót trên văn bằng tốt nghiệp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.",incorrect,"Câu trả lời được tạo không cung cấp thông tin cần thiết theo yêu cầu, trong khi câu trả lời tham chiếu đã chỉ rõ người liên hệ và email cụ thể.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kehoach_rag_dataset,kehoach_list_all_chunks_simple_029,Sinh viên đăng ký tốt nghiệp đợt 2025.1 thực hiện từ tài khoản nào?,simple,easy,Từ tài khoản học tập cá nhân (tài khoản Cổng thông tin – CTT).,e9d1b659-7668-495a-837a-a307673b6987,"Tôi không tìm thấy thông tin về việc đăng ký tốt nghiệp cho đợt 2025.1 trong tài liệu hiện có.

Tuy nhiên, theo quy định về trách nhiệm của Trung tâm Chuyển đổi số, sinh viên được cấp và hỗ trợ khai thác tài khoản cá nhân để phục vụ quá trình học tập tại Đại học. Đối với các đợt tốt nghiệp trước đây, sinh viên thực hiện đăng ký qua các đường dẫn được cung cấp trên trang thông tin của Phòng Công tác sinh viên (ví dụ: [tại đây](https://ctsv.hust.edu.vn/#/le-tot-nghiep)).","0777413b-8c13-40a7-9ea3-55c8d7907f29,fd45b397-b969-4313-812c-7ce8c1c036e1,18106154-f34e-4866-8b59-3286586a93f4,96f55d61-496f-4c15-a54c-68edc975ab8f,91254150-02bc-4422-867b-b24ac95450cf,b8e0dd53-c5a0-4aa1-8142-ef58491699da,a10f0631-1759-4edc-91e0-cd784290e28f",rag_v2,rag,7,15516.22,True,good,grounded,complete,Ngữ cảnh không chứa thông tin cụ thể về việc đăng ký tốt nghiệp cho đợt 2025.1. Trợ lý đã trả lời đúng là không tìm thấy thông tin và đưa ra hướng dẫn dựa trên các dữ liệu lịch sử có trong ngữ cảnh.,incorrect,"The generated answer fails to provide the specific information requested, instead stating it cannot find the information and providing general, non-definitive guidance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kehoach_rag_dataset,kehoach_list_all_chunks_multi_hop_048,Sinh viên muốn đăng ký học tích hợp Kỹ sư chuyên sâu 2025.2 cần có điều kiện gì và đăng ký trên hệ thống nào?,multi_hop,medium,"Điều kiện: Tổng tín chỉ tích lũy từ 115 TC trở lên và đã/đang làm ĐATN cử nhân. Đăng ký trên hệ thống qldt.hust.edu.vn, mục 'Học tích hợp' → 'Kỹ sư chuyên sâu'.","537104a4-ac96-4f5d-b661-57b76d224f9f,16304296-b629-4e77-a006-fcfa8c5ff984","Theo tài liệu hướng dẫn về chương trình đào tạo Kỹ sư chuyên sâu đặc thù (180 tín chỉ), các điều kiện và quy định liên quan như sau:

**Điều kiện đăng ký học tích lũy trước (khi chưa tốt nghiệp cử nhân):**
* Sinh viên phải tích lũy từ 118 tín chỉ trở lên của chương trình đào tạo cử nhân.
* Được phép học tích lũy trước tối đa 15 tín chỉ của chương trình Kỹ sư. Nếu tích lũy nhiều hơn, sinh viên cũng chỉ được công nhận tối đa 15 tín chỉ.
* Lưu ý: Các học phần tích lũy trước chưa được tính vào chương trình Kỹ sư cho đến khi sinh viên tốt nghiệp cử nhân và đăng ký học tiếp chương trình Kỹ sư.

**Điều kiện khi tốt nghiệp cử nhân:**
* Sinh viên cần hoàn thành học phần Thực tập kỹ thuật (2 tín chỉ) và Đề án tốt nghiệp cử nhân (6 tín chỉ).
* Khi đủ điều kiện tốt nghiệp cử nhân, sinh viên cần thực hiện đồng thời hai việc: đăng ký tốt nghiệp và đăng ký học chuyển tiếp lên chương trình Kỹ sư.
* Nếu đã tốt nghiệp cử nhân mà không đăng ký học chuyển tiếp, sinh viên sẽ không được phép đăng ký học tập ở kỳ kế tiếp và trạng thái trên hệ thống sẽ là ""Tốt nghiệp ra trường"".

**Về hệ thống đăng ký:**
Tôi không tìm thấy thông tin cụ thể về tên hệ thống hoặc đường dẫn để thực hiện đăng ký trong tài liệu hiện có.","1fec193d-7ca1-4258-b67b-7b721bc94853,720ab953-7802-40d2-bbd5-c485049281a6,40708bf3-8707-4e3e-8f4f-22adc9e5a154,7db7a349-1fd5-4227-87fc-0d9cd4db1bd2",rag_v2,rag,4,22640.09,True,good,grounded,complete,"Câu trả lời đã tổng hợp đầy đủ các điều kiện từ ngữ cảnh. Tuy nhiên, thông tin về hệ thống đăng ký không có trong ngữ cảnh nên trợ lý đã phản hồi chính xác là không tìm thấy thông tin và đề xuất tìm kiếm thêm.",partial,Câu trả lời của mô hình cung cấp thông tin chi tiết về điều kiện nhưng lại không xác định được hệ thống đăng ký (qldt.hust.edu.vn) như yêu cầu của câu hỏi.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kehoach_rag_dataset,kehoach_list_all_chunks_multi_hop_051,Học phí kỳ 2 năm 2025-2026 được tính theo mấy đợt và sinh viên cần kiểm tra điều gì ở đợt 2?,multi_hop,medium,"Học phí tính theo 2 đợt: đợt 1 tính sơ bộ, đợt 2 tính lại chính xác. Ở đợt 2 sinh viên cần kiểm tra tổng số học phí có đúng không và các học phần đang tính ngoài CTĐT có đúng không.",e1b96950-4abe-44d7-8793-4770473aaff9,"Tôi không tìm thấy thông tin về việc học phí kỳ 2 năm 2025-2026 được chia thành mấy đợt hay các yêu cầu cụ thể cho đợt 2 trong tài liệu hiện có.

Tài liệu chỉ đề cập rằng ""Lịch nộp học phí"" là một trong những mục công việc chính thuộc Khung kế hoạch năm học 2025-2026. Bạn có thể xem chi tiết Khung kế hoạch năm học 2025-2026 [tại đây](https://ctt.hust.edu.vn/Upload/Nguy%E1%BB%85n%20Qu%E1%BB%91c%20%C4%90%E1%BA%A1t/files/DTDH_Kehoach/2025-2026/KH%20nam%20hoc%202025-2026_CN_KS.pdf).","a7cd0e7c-71d4-4869-9698-5b51b8cb4d6a,d275e767-8661-4a7f-b3e4-332d2f57a681,26d72645-c813-44fe-a974-d22d5249ec67",rag_v2,rag,3,22482.17,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về số đợt nộp học phí hay các yêu cầu cụ thể cho đợt 2. Trợ lý đã trả lời đúng là không tìm thấy thông tin và cung cấp nguồn tra cứu chính thức.,incorrect,"The generated answer fails to provide the information requested and instead states that it cannot find the information, whereas the reference answer provides the specific details.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kehoach_rag_dataset,kehoach_list_all_chunks_multi_hop_054,Sinh viên đăng ký lớp kỳ 2 năm 2025-2026 không hoàn thành học phí sẽ bị xử lý thế nào và muốn mở thêm lớp cần làm gì?,multi_hop,medium,Sinh viên chưa hoàn thành học phí sẽ bị tạm ngừng truy cập hệ thống đăng ký. Muốn mở thêm lớp cần làm đơn gửi Trường/Khoa phụ trách chậm nhất ngày 26/01/2026.,"e3d51467-3247-40c3-81ec-a42aaa119380,ff4fa62d-7f66-4c03-be95-0500ac5d489f","Dựa trên các tài liệu được cung cấp, tôi xin giải đáp thắc mắc của bạn như sau:

**1. Về việc không hoàn thành học phí:**
Tài liệu hiện có quy định học phí được tính theo số tín chỉ học phí (TCHP) của các học phần sinh viên đăng ký học ở mỗi học kỳ, nhưng **không có thông tin cụ thể** về hình thức xử lý đối với sinh viên không hoàn thành học phí khi đăng ký lớp. Tôi không tìm thấy thông tin này trong tài liệu hiện có.

**2. Về việc muốn mở thêm lớp:**
Đối với các học phần có giờ lên lớp, việc mở lớp được quy định như sau:
* **Nguyên tắc chung:** Chỉ mở lớp khi có tối thiểu 20 sinh viên đăng ký.
* **Các trường hợp ngoại lệ:**
 * **Ngành/Chương trình đặc thù:** Xem xét mở lớp cho các ngành học hoặc chương trình ELITECH có ít sinh viên để tạo điều kiện học tập theo kế hoạch chuẩn.
 * **Đề nghị của sinh viên:** Xem xét mở lớp có từ 5 đến 19 sinh viên đăng ký theo đề nghị của sinh viên, áp dụng hệ số học phí theo quy định.
 * **Đồ án:** Xem xét mở lớp dưới 5 sinh viên đăng ký học lại dưới hình thức làm đồ án môn học đối với những sinh viên đã hoàn thành Đồ án tốt nghiệp/Khóa luận tốt nghiệp.
 * **Lớp rút gọn:** Xem xét mở lớp rút gọn căn cứ trên nguyện vọng của sinh viên khi thỏa mãn các điều kiện quy định.

Bạn có thể tham khảo thêm thông tin chi tiết về các quy định đào tạo trên trang Phòng Đào tạo (ctt.hust.edu.vn).","4411b054-65b0-47b2-ba27-763dc57155e2,5dd10659-5da4-4685-9a57-b33ebc24399a,37b43412-4011-58ad-995c-7e29cea4469f,29248444-b61a-40d7-b7c4-bcfc00db2e6f,56355c35-9048-4935-91f0-c834c50aac34,7886f679-e2e0-5bbd-8b6d-ea5d6ece4d24,3ad5989b-d282-532b-b960-4baabad78580",rag_v2,rag,7,31639.39,True,good,grounded,complete,"Câu trả lời đã phản ánh chính xác thông tin có trong ngữ cảnh. Đối với phần xử lý học phí, ngữ cảnh không đề cập nên trợ lý đã trả lời đúng là không có thông tin và đề xuất tìm kiếm thêm.",incorrect,The generated answer fails to provide the specific consequences for unpaid tuition and provides irrelevant information regarding class opening criteria instead of the required procedure (submitting a request to the Faculty/School by the deadline).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kehoach_rag_dataset,kehoach_list_all_chunks_multi_hop_057,Học phí kỳ 1 năm 2025-2026 đợt 2 sai sót về học phần tính ngoài CTĐT ảnh hưởng đến quyền lợi gì của sinh viên?,multi_hop,medium,"Định mức học phí trong và ngoài CTĐT là như nhau, nhưng nếu chưa chính xác sẽ ảnh hưởng đến tiền học bổng khuyến khích học tập của kỳ sau.",3e93d330-05c5-41ce-9144-9ef4c01d3e7b,"Tôi không tìm thấy thông tin về việc ""sai sót về học phần tính ngoài CTĐT"" ảnh hưởng đến quyền lợi của sinh viên trong tài liệu hiện có. Tài liệu chỉ cung cấp quy định về mức học phí cho các học phần nằm trong khung chương trình đào tạo và các quy định về học cùng lúc hai chương trình.","ed885f9b-16ee-4054-b003-9d8306b26eb3,17acb6de-5ea4-5be3-88b9-c4c0acbc6571,50a8cf93-5fcd-5292-8ddb-1630db703ce8",rag_v2,rag,3,14391.78,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về các sai sót học phí hoặc ảnh hưởng của việc tính học phần ngoài CTĐT đối với quyền lợi sinh viên. Trợ lý đã trả lời đúng dựa trên phạm vi dữ liệu được cung cấp.,incorrect,Câu trả lời được tạo không cung cấp thông tin về ảnh hưởng của sai sót học phí đối với học bổng như trong đáp án tham khảo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khung-DGRL-2020-2021_rag_eval_dataset,Khung-DGRL-2020-2021_simple_001,Khung đánh giá kết quả rèn luyện sinh viên năm học 2020 - 2021 được ban hành kèm theo quyết định số bao nhiêu?,simple,easy,Khung đánh giá kết quả rèn luyện sinh viên năm học 2020 - 2021 được ban hành kèm theo Quyết định số 1722/QĐ-ĐHBK-CTSV.,60723d54-1300-47d0-8797-7a123ed3a9ca,Tôi không tìm thấy thông tin về khung đánh giá kết quả rèn luyện sinh viên năm học 2020 - 2021 trong tài liệu hiện có.,"4867c8f4-9a82-4d51-9341-47c7bd4e4c77,f4fbfa2f-1578-4509-abcf-3b06f03cc776,10a77213-1105-4d32-9fe2-197392ad6ccd,cd2f5755-2ee3-4964-825e-133cee1d4fed,3d17ef49-f15b-4846-b700-7b48a37dcd56,4a927d20-6143-494f-97f3-82122971dbe7,8bb406fc-5dd3-47ae-9220-c5f46d63e205",rag_v2,rag,7,21163.08,True,good,grounded,complete,Thông tin về khung đánh giá kết quả rèn luyện năm học 2020-2021 không có trong ngữ cảnh được cung cấp.,incorrect,"The generated answer fails to provide the requested information, while the reference answer provides the specific decision number.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khung-DGRL-2020-2021_rag_eval_dataset,Khung-DGRL-2020-2021_simple_002,Quyết định số 1722/QĐ-ĐHBK-CTSV về khung đánh giá kết quả rèn luyện sinh viên năm học 2020 - 2021 được ký ban hành vào ngày nào và do ai ký?,simple,easy,Quyết định số 1722/QĐ-ĐHBK-CTSV được ban hành ngày 21/10/2020 do Hiệu trưởng trường ĐHBK HN ký.,60723d54-1300-47d0-8797-7a123ed3a9ca,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"f4fbfa2f-1578-4509-abcf-3b06f03cc776,10a77213-1105-4d32-9fe2-197392ad6ccd,e2da6031-35bb-4717-ad0b-6b9743a87649,8bb406fc-5dd3-47ae-9220-c5f46d63e205,f30723ed-b476-4c8c-b62d-378188e76137,3d17ef49-f15b-4846-b700-7b48a37dcd56,cd2f5755-2ee3-4964-825e-133cee1d4fed",rag_v2,rag,7,18146.66,True,good,grounded,complete,Thông tin về Quyết định số 1722/QĐ-ĐHBK-CTSV không có trong các văn bản được cung cấp.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin theo yêu cầu mà chỉ thông báo không tìm thấy dữ liệu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khung-DGRL-2020-2021_rag_eval_dataset,Khung-DGRL-2020-2021_simple_007,Sinh viên đạt yêu cầu tiền đồ ngoại ngữ của chương trình đào tạo được cộng bao nhiêu điểm rèn luyện?,simple,easy,Sinh viên đạt yêu cầu tiền đồ của chương trình đào tạo được cộng 4 điểm.,2aaabf6b-272b-4108-89db-cffd2977922d,Tôi không tìm thấy thông tin về việc cộng điểm rèn luyện cho sinh viên đạt yêu cầu ngoại ngữ trong các tài liệu hiện có.,"6c965fc0-0be0-4751-87d4-47ba6b1aa880,f46b63f1-bb52-45c4-b6f8-6c5a69bc03f7,2e9408a7-caf1-48f5-be5c-141ef26e562e,eb023a40-0b82-4105-ab49-a178c9dc17cd,08a8bb6e-240d-4b80-b852-a5d8f4fbe231,67a584ec-473f-4143-9d65-bc2c9f232fc1,c61eccd0-db75-5e96-857e-75d4c2100305",rag_v2,rag,7,30935.43,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về chuẩn ngoại ngữ và học phí, không đề cập đến quy định cộng điểm rèn luyện. Trợ lý đã trả lời đúng dựa trên phạm vi ngữ cảnh.",incorrect,Câu trả lời được tạo ra phủ nhận thông tin trong khi câu trả lời tham chiếu đã xác định rõ số điểm được cộng.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khung-DGRL-2020-2021_rag_eval_dataset,Khung-DGRL-2020-2021_multi_hop_007,"Sinh viên nắm vững quy định và quy chế của Nhà trường, đồng thời là cán bộ Tổ/Đội/CLB, Lớp, Đoàn - Hội, Chi bộ hoàn thành xuất sắc nhiệm vụ được tập thể công nhận thì được cộng tổng cộng bao nhiêu điểm rèn luyện cho hai tiêu chí này?",multi_hop,medium,"Nắm vững quy định và quy chế của Nhà trường được cộng 6 điểm, cán bộ Tổ/Đội/CLB, Lớp, Đoàn - Hội, Chi bộ hoàn thành xuất sắc nhiệm vụ được tập thể công nhận được cộng thêm 6 điểm, tổng cộng được cộng 12 điểm.","4d510c25-a575-4388-92ea-c8e82726aa90,d76f97c5-65c2-4a50-aa90-e9d4ed6725f7","Chào bạn, dựa trên quy định về đánh giá điểm rèn luyện của Nhà trường, thông tin về câu hỏi của bạn như sau:

*   **Đối với tiêu chí cán bộ:** Cán bộ Tổ/Đội/CLB, Lớp, Đoàn - Hội, Chi bộ hoàn thành xuất sắc nhiệm vụ được tập thể công nhận sẽ được cộng **6 điểm** (thuộc Tiêu chí 3.3).
*   **Đối với tiêu chí nắm vững quy định, quy chế:** Tôi không tìm thấy thông tin về việc cộng điểm rèn luyện cụ thể cho tiêu chí ""nắm vững quy định và quy chế của Nhà trường"" trong tài liệu hiện có.

Nếu bạn cần xác nhận chính thức về các tiêu chí cộng điểm khác, bạn vui lòng liên hệ trực tiếp với Phòng Công tác sinh viên hoặc các đơn vị quản lý đào tạo tại Viện/Trường để được giải đáp chi tiết.","616fcff2-0f4c-4768-8d4f-ade09679e5f6,32c36c72-df33-45c5-9f64-85c4b0809247,d76f97c5-65c2-4a50-aa90-e9d4ed6725f7,ac10eee1-e011-4914-90f2-dd49a1c5caf0,58a3f5df-9048-43b1-bd1a-2e92c2d749af,e9b377f9-4648-42e1-9e4d-16c9315a99c8,4d510c25-a575-4388-92ea-c8e82726aa90",agent,complex,7,17279.98,True,good,grounded,complete,"Câu trả lời đã trích xuất chính xác số điểm cho tiêu chí cán bộ từ ngữ cảnh và làm rõ việc không có thông tin về điểm cộng cho tiêu chí 'nắm vững quy định, quy chế' trong tài liệu được cung cấp.",partial,"The generated answer correctly identifies the points for the leadership role but fails to provide the information regarding the points for knowing school regulations, which was present in the reference answer.",1.0,0.3333,0.5,0.3333,0.3066,1.0,0.2,0.5,0.3333,0.3066,1.0,0.2857,1.0,0.3333,0.511
kscs_rag_dataset,01_3_HD_hoc_chuyen_tiep_ky_su_180_TC_Final_simple_007,Sinh viên chọn hướng chuyên ngành Kỹ sư khác với định hướng ở bậc cử nhân thì phải làm gì?,simple,easy,Sinh viên sẽ cần phải học bổ sung các học phần theo quy định.,40708bf3-8707-4e3e-8f4f-22adc9e5a154,"Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu được cung cấp chỉ mô tả cấu trúc chương trình đào tạo (số tín chỉ, các khối kiến thức) của bậc Cử nhân và bậc Kỹ sư, không quy định về quy trình hoặc thủ tục khi sinh viên thay đổi hướng chuyên ngành giữa hai bậc học.","4fcbf1c2-1091-4b4b-808f-bef06688f08e,b5974b80-f980-41a3-8a0f-bcc685e15acb,212eb491-0182-43ee-abcb-b92b8d8d5ec7",rag_v2,rag,3,38421.23,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ liệt kê cấu trúc chương trình đào tạo (số tín chỉ, các khối kiến thức) mà không đề cập đến quy định hay thủ tục xử lý khi sinh viên muốn thay đổi hướng chuyên ngành giữa bậc cử nhân và bậc kỹ sư.",incorrect,"The generated answer fails to provide the required information, whereas the reference answer provides a direct and correct response.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olympic_rag_dataset,4__QD_thi_Olympic_va_DMST_2023_simple_001,Quyết định ban hành Quy định về công tác tổ chức đội tuyển tham dự kỳ thi Olympic và ĐMST tại Đại học Bách khoa Hà Nội do ai ký?,simple,easy,Do PGS.TS. Nguyễn Phong Điền – KT. Giám đốc / Phó Giám đốc Đại học Bách khoa Hà Nội ký.,be759c89-beb4-4d2f-9512-aafa86c90d01,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"c7231541-9cfd-40fe-b795-c457f23ea9cd,d8b94d89-09a3-4dd9-b442-18c5a76674ca,d1b6ca77-139d-44dd-b526-070cd79fbf36,38d83e84-a322-45da-872c-02b7e6f25eb8,4867c8f4-9a82-4d51-9341-47c7bd4e4c77,cbfe11ee-3a94-48aa-adc7-4ce767f0000e,0b7bab66-af9b-4aa4-b1b1-4b7327c72776",rag_v2,rag,7,22076.9,True,good,grounded,complete,Thông tin về quyết định này không có trong ngữ cảnh được cung cấp.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer identifies the specific official who signed the document.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olympic_rag_dataset,4__QD_thi_Olympic_va_DMST_2023_simple_002,Quyết định về công tác tổ chức đội tuyển thi Olympic và ĐMST tại Bách khoa Hà Nội được áp dụng từ năm học nào?,simple,easy,Được áp dụng từ năm học 2023-2024.,b7b3c4b9-0cda-42ce-8356-7b5701a3d9b7,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"c7231541-9cfd-40fe-b795-c457f23ea9cd,d8b94d89-09a3-4dd9-b442-18c5a76674ca,38d83e84-a322-45da-872c-02b7e6f25eb8,4867c8f4-9a82-4d51-9341-47c7bd4e4c77,0b7bab66-af9b-4aa4-b1b1-4b7327c72776,616a2ca5-475d-47b8-aa13-e1a539b2434f,93f509f0-fab2-47b8-b53a-ecb613d7f719",rag_v2,rag,7,14393.28,True,good,grounded,complete,Thông tin về quyết định tổ chức đội tuyển thi Olympic và ĐMST không có trong các văn bản ngữ cảnh được cung cấp.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã nêu rõ thời điểm áp dụng là năm học 2023-2024.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olympic_rag_dataset,4__QD_thi_Olympic_va_DMST_2023_multi_hop_026,"Sau khi đội tuyển thi ĐMST kết thúc tham dự, đơn vị nào lập báo cáo và gửi đến ai?",multi_hop,medium,"Phòng/Ban chức năng Công tác sinh viên lập báo cáo bằng văn bản về kết quả hoạt động của đoàn để báo cáo Giám đốc Đại học (khác với kỳ thi Olympic, đơn vị chuyên môn lập báo cáo gửi Giám đốc qua Phòng/Ban Công tác sinh viên).","2a57e754-46bd-4fce-bad6-167d2450522e,71c18d8e-8d4f-4b09-996f-2d6bf25b20ee","Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu được cung cấp chỉ bao gồm quy định về công tác tổ chức đội tuyển tham dự các kỳ thi Olympic môn học, không có thông tin về đội tuyển thi ĐMST (Đổi mới sáng tạo).","cabe3ce2-a2a1-40d0-a498-dfe199575f8e,10a77213-1105-4d32-9fe2-197392ad6ccd,2cd329b9-a791-4429-8290-3865105bb0c7,285e35cc-290a-40b0-bf04-7baec313ebb0,3d3c0347-65fd-4c9b-b3fa-15f0a7505e6a,b3da5b88-7cdb-49f3-a44a-ec96880cd880,c708e8d8-c11d-4917-aad8-fae5958c4a69",rag_v2,rag,7,14938.84,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về quy trình báo cáo sau khi tham dự các kỳ thi Đổi mới sáng tạo (ĐMST). Trợ lý đã trả lời đúng là không tìm thấy thông tin trong tài liệu.,incorrect,"The generated answer states that it cannot find the information, whereas the reference answer provides a specific procedure for reporting on innovation (ĐMST) competitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
