id,question,question_type,difficulty,gold_answer,relevant_chunk_ids,generated_answer,retrieved_chunk_ids,mode,intent,num_sources,latency_ms,self_eval_pass,self_eval_relevance,self_eval_faithfulness,self_eval_completeness,self_eval_reason,ref_match,ref_match_reason,hit@3,precision@3,recall@3,mrr@3,ndcg@3,hit@5,precision@5,recall@5,mrr@5,ndcg@5,hit@7,precision@7,recall@7,mrr@7,ndcg@7,dataset
kehoach_list_all_chunks_multi_hop_051,Học phí kỳ 2 năm 2025-2026 được tính theo mấy đợt và sinh viên cần kiểm tra điều gì ở đợt 2?,multi_hop,medium,"Học phí tính theo 2 đợt: đợt 1 tính sơ bộ, đợt 2 tính lại chính xác. Ở đợt 2 sinh viên cần kiểm tra tổng số học phí có đúng không và các học phần đang tính ngoài CTĐT có đúng không.",e1b96950-4abe-44d7-8793-4770473aaff9,"Tôi không tìm thấy thông tin về việc học phí kỳ 2 năm học 2025-2026 được chia thành mấy đợt hay các yêu cầu kiểm tra cụ thể cho từng đợt trong tài liệu hiện có.

Theo Quyết định về mức học phí năm học 2025-2026, học phí được tính dựa trên số tín chỉ học phí (TCHP) của các học phần mà sinh viên đăng ký học trong mỗi học kỳ. Bạn có thể xem chi tiết Khung kế hoạch năm học 2025-2026 [tại đây](https://ctt.hust.edu.vn/Upload/Nguy%E1%BB%85n%20Qu%E1%BB%91c%20%C4%90%E1%BA%A1t/files/DTDH_Kehoach/2025-2026/KH%20nam%20hoc%202025-2026_CN_KS.pdf) để nắm bắt lịch nộp học phí và các mốc thời gian quan trọng khác.","a7cd0e7c-71d4-4869-9698-5b51b8cb4d6a,37b43412-4011-58ad-995c-7e29cea4469f,5d4698c2-c8b2-41c7-93f9-369a1d6b5a75",rag_v2,rag,3,17259.23,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về số đợt nộp học phí hay các yêu cầu kiểm tra cụ thể cho từng đợt. Trợ lý đã trả lời trung thực dựa trên ngữ cảnh và hướng dẫn người dùng tìm kiếm thêm thông tin từ nguồn chính thức.,incorrect,Câu trả lời được tạo không cung cấp thông tin về số đợt đóng học phí và các nội dung cần kiểm tra ở đợt 2 như yêu cầu của câu hỏi.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kehoach_rag_dataset
Khung-DGRL-2020-2021_simple_001,Khung đánh giá kết quả rèn luyện sinh viên năm học 2020 - 2021 được ban hành kèm theo quyết định số bao nhiêu?,simple,easy,Khung đánh giá kết quả rèn luyện sinh viên năm học 2020 - 2021 được ban hành kèm theo Quyết định số 1722/QĐ-ĐHBK-CTSV.,60723d54-1300-47d0-8797-7a123ed3a9ca,Tôi không tìm thấy thông tin về quyết định ban hành khung đánh giá kết quả rèn luyện sinh viên năm học 2020 - 2021 trong tài liệu hiện có.,"f4fbfa2f-1578-4509-abcf-3b06f03cc776,10a77213-1105-4d32-9fe2-197392ad6ccd,cd2f5755-2ee3-4964-825e-133cee1d4fed,4a927d20-6143-494f-97f3-82122971dbe7,3d17ef49-f15b-4846-b700-7b48a37dcd56,8bb406fc-5dd3-47ae-9220-c5f46d63e205,4867c8f4-9a82-4d51-9341-47c7bd4e4c77",rag_v2,rag,7,19496.71,True,good,grounded,complete,Thông tin về quyết định ban hành khung đánh giá kết quả rèn luyện năm học 2020-2021 không có trong ngữ cảnh được cung cấp.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin về số quyết định trong khi câu trả lời tham chiếu đã nêu rõ số quyết định là 1722/QĐ-ĐHBK-CTSV.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Khung-DGRL-2020-2021_rag_eval_dataset
Khung-DGRL-2020-2021_simple_002,Quyết định số 1722/QĐ-ĐHBK-CTSV về khung đánh giá kết quả rèn luyện sinh viên năm học 2020 - 2021 được ký ban hành vào ngày nào và do ai ký?,simple,easy,Quyết định số 1722/QĐ-ĐHBK-CTSV được ban hành ngày 21/10/2020 do Hiệu trưởng trường ĐHBK HN ký.,60723d54-1300-47d0-8797-7a123ed3a9ca,Tôi không tìm thấy thông tin về Quyết định số 1722/QĐ-ĐHBK-CTSV trong tài liệu hiện có.,"f4fbfa2f-1578-4509-abcf-3b06f03cc776,10a77213-1105-4d32-9fe2-197392ad6ccd,cd2f5755-2ee3-4964-825e-133cee1d4fed,8bb406fc-5dd3-47ae-9220-c5f46d63e205,3d17ef49-f15b-4846-b700-7b48a37dcd56,f30723ed-b476-4c8c-b62d-378188e76137,e2da6031-35bb-4717-ad0b-6b9743a87649",rag_v2,rag,7,13192.08,True,good,grounded,complete,"Thông tin về quyết định 1722/QĐ-ĐHBK-CTSV không có trong ngữ cảnh được cung cấp, trợ lý đã trả lời đúng là không tìm thấy thông tin.",incorrect,"Câu trả lời được tạo ra không cung cấp thông tin theo yêu cầu mà chỉ thông báo không tìm thấy dữ liệu, trong khi câu trả lời tham chiếu đã cung cấp đầy đủ thông tin.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Khung-DGRL-2020-2021_rag_eval_dataset
01_3_HD_hoc_chuyen_tiep_ky_su_180_TC_Final_simple_007,Sinh viên chọn hướng chuyên ngành Kỹ sư khác với định hướng ở bậc cử nhân thì phải làm gì?,simple,easy,Sinh viên sẽ cần phải học bổ sung các học phần theo quy định.,40708bf3-8707-4e3e-8f4f-22adc9e5a154,"Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu cung cấp chỉ nêu cấu trúc chương trình đào tạo và khối lượng tín chỉ, không đề cập đến quy định hoặc thủ tục khi sinh viên thay đổi hướng chuyên ngành giữa bậc cử nhân và bậc kỹ sư.","4fcbf1c2-1091-4b4b-808f-bef06688f08e,b5974b80-f980-41a3-8a0f-bcc685e15acb,212eb491-0182-43ee-abcb-b92b8d8d5ec7",rag_v2,rag,3,9081.29,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ mô tả cấu trúc chương trình đào tạo (số tín chỉ, các khối kiến thức) mà không chứa quy định hay hướng dẫn về việc thay đổi hướng chuyên ngành. Trợ lý đã trả lời chính xác dựa trên phạm vi thông tin được cung cấp.",incorrect,"The generated answer fails to provide the required information, claiming it is unavailable, whereas the reference answer provides a direct and correct response.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kscs_rag_dataset
01_3_HD_hoc_chuyen_tiep_ky_su_180_TC_Final_simple_019,Thời gian học chương trình Kỹ sư chuyên sâu của người học được tính từ khi nào?,simple,easy,Thời gian học được tính từ khi có quyết định cho phép học chương trình đào tạo Kỹ sư chuyên sâu.,7db7a349-1fd5-4227-87fc-0d9cd4db1bd2,"Tôi không tìm thấy thông tin cụ thể về thời điểm bắt đầu tính thời gian học chương trình Kỹ sư chuyên sâu trong tài liệu hiện có.

Tài liệu chỉ cung cấp các quy định về điều kiện đăng ký học tích lũy trước, lộ trình xét duyệt và công nhận học viên kỹ sư chuyên sâu, cũng như cách tính điểm trung bình toàn khóa dựa trên giai đoạn đào tạo cử nhân và giai đoạn đào tạo kỹ sư.","c6af41fa-6b81-4406-9741-1e12a9b33e0d,1fec193d-7ca1-4258-b67b-7b721bc94853,ac75f157-2b84-4dd1-8127-ca04dcea21d2,31da81f9-f4c7-4885-8b1e-bdd90d3b06d8,a6df4b7f-64b5-4c88-b3a2-61af6a4378fb,e2da6031-35bb-4717-ad0b-6b9743a87649,68f47a69-4fab-4911-bed5-882f06e12595",rag_v2,rag,7,14539.83,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về việc thời gian học chương trình Kỹ sư chuyên sâu được tính từ thời điểm nào. Trợ lý đã trả lời đúng là không tìm thấy thông tin trong tài liệu.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides a clear and direct answer.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kscs_rag_dataset
4__QD_thi_Olympic_va_DMST_2023_multi_hop_026,"Sau khi đội tuyển thi ĐMST kết thúc tham dự, đơn vị nào lập báo cáo và gửi đến ai?",multi_hop,medium,"Phòng/Ban chức năng Công tác sinh viên lập báo cáo bằng văn bản về kết quả hoạt động của đoàn để báo cáo Giám đốc Đại học (khác với kỳ thi Olympic, đơn vị chuyên môn lập báo cáo gửi Giám đốc qua Phòng/Ban Công tác sinh viên).","2a57e754-46bd-4fce-bad6-167d2450522e,71c18d8e-8d4f-4b09-996f-2d6bf25b20ee",Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"cabe3ce2-a2a1-40d0-a498-dfe199575f8e,10a77213-1105-4d32-9fe2-197392ad6ccd,2cd329b9-a791-4429-8290-3865105bb0c7,1177b82e-759b-42d6-aea8-c09ac514926f,97f29169-6c64-41b5-89b3-5b46d43e6aec,285e35cc-290a-40b0-bf04-7baec313ebb0,51daaa98-6b0c-4718-9838-c14dba1093f6",rag_v2,rag,7,12582.61,True,good,grounded,complete,Thông tin về quy trình báo cáo sau khi đội tuyển thi ĐMST (Đổi mới sáng tạo) không có trong các văn bản được cung cấp.,incorrect,Câu trả lời được tạo không cung cấp thông tin theo yêu cầu trong khi tài liệu tham khảo đã có câu trả lời cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympic_rag_dataset
baiviet_all_chunks_simple_004,Lương thử việc tại Goertek Vina bằng bao nhiêu phần trăm lương chính thức và ước tính khoảng bao nhiêu tiền?,simple,easy,"Lương thử việc bằng 85% lương chính thức, khoảng 9,2 triệu VND, chưa bao gồm tăng ca và các khoản trợ cấp.",95265f14-adf1-48a6-b3f2-ebd68f57364c,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"8c7b778a-a63f-4b15-9fe4-b075e6997ded,c61eccd0-db75-5e96-857e-75d4c2100305,b8e0dd53-c5a0-4aa1-8142-ef58491699da,c648678a-cd06-5e80-8c8e-4cff8505f22d,13188ea5-14f5-536d-8231-68e47ae637ab,d275e767-8661-4a7f-b3e4-332d2f57a681,b584d748-1083-495f-8f68-ea9fbcab9df7",rag_v2,rag,7,15568.27,True,good,grounded,complete,Thông tin về lương thử việc tại Goertek Vina không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"The generated answer fails to provide the requested information, whereas the reference answer provides specific details.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_010,Tổng chỉ tiêu đào tạo sĩ quan dự bị năm 2026 tại Đại học Bách khoa Hà Nội là bao nhiêu?,simple,easy,Tổng chỉ tiêu đào tạo sĩ quan dự bị năm 2026 là 08 chỉ tiêu.,4ece021b-66c9-4c9a-919f-6cb4245d0f2b,"Tôi không tìm thấy thông tin về tổng chỉ tiêu đào tạo sĩ quan dự bị năm 2026 trong tài liệu hiện có. Tài liệu chỉ xác nhận việc Đại học Bách khoa Hà Nội thực hiện tuyển chọn nam sinh viên tốt nghiệp đại học đi đào tạo sĩ quan dự bị năm 2026 theo Quyết định số 60/QĐ-BGDĐT ngày 07/4/2026 của Bộ Giáo dục và Đào tạo.

Bạn có thể [tại đây](https://ctt.hust.edu.vn/DisplayWeb/DisplayBaiViet?baiviet=47615).","4867c8f4-9a82-4d51-9341-47c7bd4e4c77,755a2270-9ade-4083-8695-faef10a68014,a8a28e34-df56-4cde-85f8-dabfa212c436",rag_v2,rag,3,9036.76,True,good,grounded,complete,Ngữ cảnh cung cấp thông báo về việc tuyển chọn nhưng không đề cập đến con số cụ thể về chỉ tiêu. Trợ lý đã trả lời đúng là thông tin không có trong ngữ cảnh và cung cấp nguồn để người dùng tự kiểm tra.,incorrect,"The generated answer fails to provide the specific number of quotas (08) mentioned in the reference answer, claiming it cannot find the information.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_011,Điều kiện về tuổi đời khi tham gia đào tạo sĩ quan dự bị năm 2026 là gì?,simple,easy,"Nam sinh viên có tuổi đời không quá 30, đã tốt nghiệp đại học trong năm 2026.",fae1f043-8818-4139-8bfd-b8635fe0ba62,Tôi không tìm thấy thông tin về điều kiện tuổi đời khi tham gia đào tạo sĩ quan dự bị năm 2026 trong tài liệu hiện có.,"f8a15b5a-4da9-49dc-a892-e25e30f955b6,25c75fd3-e368-4287-8d35-97489d8b95a4,cfebccb7-28d9-430a-878b-3d349f9d81f6,fe37ad9f-fa20-4452-82df-fb6fd065e4ea,a7cd0e7c-71d4-4869-9698-5b51b8cb4d6a,fb620361-14d0-4a97-8e80-2a18c8d71c3f,163b82d3-2ab4-451d-b766-ed70b416b3ae",rag_v2,rag,7,22104.56,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về điều kiện tuổi đời khi tham gia đào tạo sĩ quan dự bị. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"The generated answer fails to provide the required information, whereas the reference answer clearly states the age condition.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_012,Sinh viên đăng ký dự tuyển đào tạo sĩ quan dự bị năm 2026 tại Bách khoa Hà Nội ở đâu?,simple,easy,Sinh viên đăng ký dự tuyển tại: https://forms.office.com/r/qXinuKawwy,d46e5b39-9f11-429f-b62c-820091adcdcb,Tôi không tìm thấy thông tin về việc đăng ký dự tuyển đào tạo sĩ quan dự bị năm 2026 trong tài liệu hiện có.,"0c752539-cb5d-45ab-a4f0-4930315df9e6,55fbb45d-5a41-4b0b-868f-76239ec21945,d1e3676d-116c-4b99-a210-8a24abf425ff,7d76364a-47cd-44fd-b0f3-74399861e752,fcc28993-fe62-4ee0-a124-14e93d2b5ede,c6e80bf4-33e9-4a36-ae8f-10d0f439d9c8,862722b6-2331-4310-bc4a-d05c6708a7bd",rag_v2,rag,7,20536.9,True,good,grounded,complete,Thông tin về việc đăng ký dự tuyển đào tạo sĩ quan dự bị không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng và trung thực dựa trên dữ liệu hiện có.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã cung cấp đường dẫn đăng ký cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_013,Sinh viên được tuyển đào tạo sĩ quan dự bị có quyền lợi gì trong thời gian đào tạo?,simple,easy,"Được hưởng chế độ ăn hàng ngày như học viên đào tạo sĩ quan cấp phân đội, được mượn và cấp quân trang.",84cb6275-ff1f-4877-988a-55232610062c,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"4780f61b-0610-495f-8f23-d3a24769cdf8,2e70e186-ef8d-4ffb-8247-973734d286bf,2dcdbd63-a286-452c-a8b9-3d2a19a0447b",rag_v2,rag,3,9848.05,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về quyền lợi của sinh viên được tuyển đào tạo sĩ quan dự bị. Trợ lý đã trả lời chính xác dựa trên phạm vi ngữ cảnh.,incorrect,Câu trả lời được tạo không cung cấp thông tin theo yêu cầu trong khi câu trả lời tham chiếu đã nêu rõ các quyền lợi cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_014,Địa điểm làm việc của Công ty TNHH DAIZO TEC tại Hà Nội ở đâu?,simple,easy,"Tầng 15, tòa nhà VIT, 519 Kim Mã, phường Ngọc Khánh, quận Ba Đình, Hà Nội.",acb5ce40-efa5-46f2-a93d-914d91287e15,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"a4335442-1eaa-4706-8bea-0df8a6656993,85a3fa6f-aca6-4369-88d5-d9f079e43570,56b2f15f-466c-40f3-9ec2-b29c81b15872,cf608a78-c788-48f7-b833-8eb57bb06d3e,1c9f5d68-3efe-4cc8-bf8f-61251db419a4,bfc6388c-54bc-40fe-90a3-be93a70478aa,648800ef-6f78-4f14-b25d-0f6e15270055",rag_v2,rag,7,27108.51,True,good,grounded,complete,Thông tin về địa điểm làm việc của công ty DAIZO TEC không có trong ngữ cảnh được cung cấp.,incorrect,Câu trả lời được tạo không cung cấp thông tin địa chỉ trong khi câu trả lời tham chiếu đã cung cấp thông tin chính xác.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_020,Lễ tốt nghiệp đợt tháng 5/2026 của Đại học Bách khoa Hà Nội tổ chức ở đâu?,simple,easy,Lễ tốt nghiệp tổ chức tại Hội trường C2 – Đại học Bách khoa Hà Nội.,0b7bab66-af9b-4aa4-b1b1-4b7327c72776,Tôi không tìm thấy thông tin về địa điểm tổ chức lễ tốt nghiệp đợt tháng 5/2026 trong tài liệu hiện có.,"93f509f0-fab2-47b8-b53a-ecb613d7f719,ba4d1c47-736d-4dcd-bc78-42231eb8867e,8bb406fc-5dd3-47ae-9220-c5f46d63e205,1c439f64-e234-44b2-9d7c-b416ba23fd81,f4fbfa2f-1578-4509-abcf-3b06f03cc776,ac83efd7-3854-4b11-bf72-007309dd45f3,a54f5383-ff21-47b8-917d-dca19357acbb",rag_v2,rag,7,9329.32,True,good,grounded,complete,Dữ liệu được cung cấp không chứa thông tin về địa điểm tổ chức lễ tốt nghiệp tháng 5/2026. Trợ lý đã trả lời đúng dựa trên ngữ cảnh.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides the specific location.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_021,Hạn đăng ký dự lễ tốt nghiệp tháng 5/2026 là khi nào?,simple,easy,Hạn đăng ký đến hết ngày 03/5/2026.,cec4b36d-ae57-4b08-91aa-25edc17234d3,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"f4fbfa2f-1578-4509-abcf-3b06f03cc776,8bb406fc-5dd3-47ae-9220-c5f46d63e205,93f509f0-fab2-47b8-b53a-ecb613d7f719,a54f5383-ff21-47b8-917d-dca19357acbb,1c439f64-e234-44b2-9d7c-b416ba23fd81,ac83efd7-3854-4b11-bf72-007309dd45f3,dca512e6-269b-4ad8-be4c-c8d64cb607b2",rag_v2,rag,7,7183.99,True,good,grounded,complete,Dữ liệu được cung cấp không chứa thông tin về hạn đăng ký dự lễ tốt nghiệp tháng 5/2026. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides a specific deadline.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_022,Sinh viên cần có mặt lúc mấy giờ vào buổi sáng ngày lễ tốt nghiệp tháng 5/2026 để mượn lễ phục?,simple,easy,"Buổi sáng có mặt lúc 7h00, buổi chiều lúc 13h00 tại Quảng trường Trần Đại Nghĩa để mượn lễ phục.",872767b3-b72f-4fe8-855e-f47f2a0ea8b1,"Tôi không tìm thấy thông tin về Lễ tốt nghiệp tháng 5/2026 trong tài liệu hiện có. Tài liệu chỉ cung cấp thông tin về Lễ tốt nghiệp đợt tháng 5/2023, trong đó sinh viên cần có mặt lúc 7h00 sáng để mượn lễ phục. Bạn có thể [xem chi tiết](https://ctt.hust.edu.vn/DisplayWeb/DisplayBaiViet?baiviet=40330) tại trang thông tin của Nhà trường.","981bf438-7f7c-4f5c-adfd-0e3082c861bf,76d8c341-3244-48b3-991c-a7cf604e2549,87309df8-2f55-4cd6-8a71-0b2277f7e13c",rag_v2,rag,3,9241.18,True,good,grounded,complete,"Câu trả lời đã chỉ rõ thông tin trong ngữ cảnh chỉ áp dụng cho năm 2023 và không có dữ liệu cho năm 2026, đồng thời cung cấp thông tin tham khảo từ ngữ cảnh một cách chính xác. Do câu hỏi về thời gian tương lai, cần tìm kiếm thông tin cập nhật.",incorrect,"The generated answer states it cannot find information for 2026 and provides information for 2023 instead, whereas the reference answer provides specific instructions for the requested date.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_023,"Buổi chiều ngày 09/5/2026, chương trình lễ tốt nghiệp chính thức bắt đầu lúc mấy giờ?",simple,easy,Chương trình lễ tốt nghiệp chính thức bắt đầu lúc 14h00.,3d3c0347-65fd-4c9b-b3fa-15f0a7505e6a,"Tôi không tìm thấy thông tin về lịch trình lễ tốt nghiệp vào ngày 09/5/2026 trong tài liệu hiện có.

Tài liệu chỉ cung cấp thông tin về Lễ tốt nghiệp đợt tháng 5/2023 (diễn ra vào ngày 27 và 28/5/2023), trong đó quy định sinh viên tham dự buổi chiều cần có mặt lúc 13h00.","76d8c341-3244-48b3-991c-a7cf604e2549,981bf438-7f7c-4f5c-adfd-0e3082c861bf,4bfc5417-0d3c-4007-91d7-6493abd3177f,93f509f0-fab2-47b8-b53a-ecb613d7f719,c95623c8-0a1f-4a6c-9618-32203ec6e343,25c75fd3-e368-4287-8d35-97489d8b95a4,24320867-cbe0-4f66-8484-b3e2c31ebe50",rag_v2,rag,7,25687.05,True,good,grounded,complete,Thông tin về lễ tốt nghiệp năm 2026 không có trong ngữ cảnh. Ngữ cảnh chỉ cung cấp thông tin về lễ tốt nghiệp năm 2023. Trợ lý đã trả lời đúng là không tìm thấy thông tin và giải thích rõ ràng dựa trên dữ liệu có sẵn.,incorrect,"The generated answer fails to provide the requested information and instead claims the information is unavailable, whereas the reference answer provides a specific time.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_039,Sinh viên có thắc mắc về điều kiện hoàn thành Giáo dục quốc phòng – an ninh (GD QP-AN) khi đăng ký tốt nghiệp liên hệ ai?,simple,easy,"Liên hệ chuyên viên Trần Lê Hùng, email: hung.tranle@hust.edu.vn",285e35cc-290a-40b0-bf04-7baec313ebb0,"Tôi không tìm thấy thông tin về việc sinh viên cần liên hệ với ai khi có thắc mắc về điều kiện hoàn thành Giáo dục quốc phòng – an ninh (GDQP-AN) trong tài liệu hiện có.

Tài liệu chỉ quy định về điều kiện cấp chứng chỉ GDQP-AN (điểm trung bình chung môn học đạt từ 5 điểm trở lên) và thẩm quyền cấp chứng chỉ thuộc về Giám đốc, hiệu trưởng các cơ sở giáo dục hoặc Giám đốc trung tâm GDQP-AN.","7e4d4297-1f98-4602-aeaa-539cd77c3c1f,b1cd7b78-9893-4784-8f6c-b6dce5f07eb5,792599e8-b757-4677-abca-5eeee2bd9a9c",rag_v2,rag,3,22126.6,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về đơn vị hoặc cá nhân cụ thể mà sinh viên cần liên hệ khi có thắc mắc về điều kiện hoàn thành GDQP-AN. Trợ lý đã trả lời đúng và trung thực dựa trên ngữ cảnh.,incorrect,"The generated answer fails to provide the specific contact information requested and instead states that the information is unavailable, whereas the reference answer provides a clear contact person.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_040,Sinh viên không tham gia BHYT quá bao nhiêu tháng sẽ bị gián đoạn thời gian tham gia BHYT 5 năm liên tục?,simple,easy,Sinh viên không tham gia BHYT quá 3 tháng sẽ bị gián đoạn thời gian tham gia BHYT 5 năm liên tục.,aeddcaba-5a79-4b4e-a459-b160a9e3168a,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"4c364256-c41d-4c66-adfd-ad6fefc2f71e,cfebccb7-28d9-430a-878b-3d349f9d81f6,496f8813-537b-4893-b751-bdbc59085d37",rag_v2,rag,3,9357.52,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về hướng dẫn mua BHYT cho sinh viên tại trường, không chứa quy định pháp luật về thời gian gián đoạn BHYT để tính 5 năm liên tục.",incorrect,"Câu trả lời được tạo ra không cung cấp thông tin cần thiết mà lại báo lỗi không tìm thấy dữ liệu, trong khi câu trả lời tham chiếu đã đưa ra thông tin chính xác.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_042,Thời gian nghỉ Tết Dương lịch năm 2026 tại Đại học Bách khoa Hà Nội là từ ngày nào đến ngày nào?,simple,easy,Nghỉ từ thứ 5 ngày 01/01/2026 đến hết chủ nhật ngày 04/01/2026.,78cf807d-0e3e-4781-a9a1-ce3570f1faf1,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"c7231541-9cfd-40fe-b795-c457f23ea9cd,267aadce-7f4b-4aa2-b84a-e6b6c9fcdc0f,38d83e84-a322-45da-872c-02b7e6f25eb8,d8b94d89-09a3-4dd9-b442-18c5a76674ca,06164494-7524-4a6b-b841-7d2de09b5421,9ec20721-ef2b-4d10-8b1d-913f41c98429,1c439f64-e234-44b2-9d7c-b416ba23fd81",rag_v2,rag,7,12984.33,True,good,grounded,complete,Thông tin về lịch nghỉ Tết Dương lịch năm 2026 không có trong các văn bản ngữ cảnh được cung cấp.,incorrect,"The generated answer fails to provide the requested information, whereas the reference answer provides specific dates.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
baiviet_all_chunks_simple_053,Trường hợp nào không được xét học bổng Gắn kết quê hương do vi phạm kỷ luật?,simple,easy,Sinh viên đang chịu hình thức kỷ luật từ mức khiển trách trở lên tại thời điểm xét học bổng sẽ không được xét.,616a2ca5-475d-47b8-aa13-e1a539b2434f,"Tôi không tìm thấy thông tin về ""học bổng Gắn kết quê hương"" trong tài liệu hiện có.","3a7693a2-da09-434f-9cc9-a530dc303752,f724ba64-2b4e-4d8f-a8c0-26fd38e480da,611eff90-00e0-4f1c-8889-66906b1d4481,01a026a0-8d35-4898-a00c-080a11634939,100c4ed5-7ad8-5cca-aa4c-8195de194de9,e4de2506-8dc7-55d2-8b70-50fc5486a84a,cef16300-c254-45e5-9945-b23b68534d6b,a041e448-d3b6-4908-a543-a66d861b031d",rag_v2,rag,8,15766.77,True,good,grounded,complete,"Ngữ cảnh được cung cấp không chứa thông tin về học bổng Gắn kết quê hương, do đó trợ lý đã trả lời đúng là không tìm thấy thông tin.",incorrect,Câu trả lời được tạo không cung cấp thông tin theo yêu cầu mà chỉ thông báo không tìm thấy dữ liệu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset
